"Muhammad Ali Jinnah","List_of_Pakistanis"
"Liaquat Ali Khan","List_of_Pakistanis"
"Khawaja Nazimuddin","List_of_Pakistanis"
"Ghulam Muhammad","List_of_Pakistanis"
"Iskander Mirza","List_of_Pakistanis"
"Chaudhury Mohammad Ali","List_of_Pakistanis"
"Chaudhry Fazal Ellahi","List_of_Pakistanis"
"Muhammad Rafiq Tarar","List_of_Pakistanis"
"Hussein Shaheed Suhrawardy","List_of_Pakistanis"
"Muhammad Ali Bogra","List_of_Pakistanis"
"Ibrahim Ismail Chundrigar","List_of_Pakistanis"
"Feroz Khan Noon","List_of_Pakistanis"
"Zulfikar Ali Bhutto","List_of_Pakistanis"
"Muhammad Khan Junejo","List_of_Pakistanis"
"Ghulam Ishaq Khan","List_of_Pakistanis"
"Benazir Bhutto","List_of_Pakistanis"
"Farooq Leghari","List_of_Pakistanis"
"Ghulam Mustafa Jatoi","List_of_Pakistanis"
"Balakh Sher Mazari","List_of_Pakistanis"
"Moeen Qureshi","List_of_Pakistanis"
"Malik Meraj Khalid","List_of_Pakistanis"
"Zafarullah Khan Jamali","List_of_Pakistanis"
"Chaudhry Shujaat Hussain","List_of_Pakistanis"
"Shaukat Aziz","List_of_Pakistanis"
"Wasim Sajjad","List_of_Pakistanis"
"Mohammad Mian Soomro","List_of_Pakistanis"
"Asif Ali Zardari","List_of_Pakistanis"
"Yousaf Raza Gillani","List_of_Pakistanis"
"Raja Pervez Ashraf","List_of_Pakistanis"
"Nawaz Sharif","List_of_Pakistanis"
"Mamnoon Hussain","List_of_Pakistanis"
"Shahid Khaqan Abbasi","List_of_Pakistanis"
"Imran Khan","List_of_Pakistanis"
"Field Marshal Ayub Khan","List_of_Pakistanis"
"General Agha Muhammed Yahya Khan","List_of_Pakistanis"
"General Muhammad Zia-ul-Haq","List_of_Pakistanis"
"General Pervez Musharraf","List_of_Pakistanis"
"Sir Chaudhry Muhammad Zafarullah Khan","List_of_Pakistanis"
"Aziz Ahmed","List_of_Pakistanis"
"Agha Shahi","List_of_Pakistanis"
"Sahabzada Yaqub Khan","List_of_Pakistanis"
"Abdul Sattar","List_of_Pakistanis"
"Sardar Asif Ahmad Ali","List_of_Pakistanis"
"Sahabzada Yaqub Khan","List_of_Pakistanis"
"Gohar Ayub","List_of_Pakistanis"
"Sartaj Aziz","List_of_Pakistanis"
"Abdul Sattar","List_of_Pakistanis"
"Khurshid Mahmud Kasuri","List_of_Pakistanis"
"Inam-ul-Haq","List_of_Pakistanis"
"Shah Mehmood Qureshi","List_of_Pakistanis"
"Hina Rabbani Khar","List_of_Pakistanis"
"Shah Mehmood Qureshi","List_of_Pakistanis"
"Roedad Khan","List_of_Pakistanis"
"Sartaj Aziz","List_of_Pakistanis"
"Nargis Sethi","List_of_Pakistanis"
"Tariq Bajwa","List_of_Pakistanis"
"Fazalur Rehman","List_of_Pakistanis"
"Mohammed Ikramullah","List_of_Pakistanis"
"Rizwan Ahmed","List_of_Pakistanis"
"Tasneem Noorani","List_of_Pakistanis"
"Usman Ali Isani","List_of_Pakistanis"
"Qudrat Ullah Shahab","List_of_Pakistanis"
"Syed Abu Ahmad Akif","List_of_Pakistanis"
"Jawad Rafique Malik","List_of_Pakistanis"
"Sikandar Sultan Raja","List_of_Pakistanis"
"Nasir Mahmood Khosa","List_of_Pakistanis"
"Rabiya Javeri Agha","List_of_Pakistanis"
"Fawad Hassan Fawad","List_of_Pakistanis"
"A. S. Bokhari","List_of_Pakistanis"
"Agha Shahi","List_of_Pakistanis"
"Jamsheed Marker","List_of_Pakistanis"
"Jauhar Saleem","List_of_Pakistanis"
"Javid Husain","List_of_Pakistanis"
"Maliha Lodhi","List_of_Pakistanis"
"Prince Ali Khan","List_of_Pakistanis"
"Khalid Amir Khan","List_of_Pakistanis"
"Riaz Khokhar","List_of_Pakistanis"
"Najmuddin Sheikh","List_of_Pakistanis"
"Tehmina Janjua","List_of_Pakistanis"
"Makhdoom Ali Khan","List_of_Pakistanis"
"Latif Khosa","List_of_Pakistanis"
"Ashtar Ausaf Ali","List_of_Pakistanis"
"Chaudhry Rehmat Ali","List_of_Pakistanis"
"Allama Ghulam Ahmed Pervez","List_of_Pakistanis"
"Allama Mashriqi","List_of_Pakistanis"
"Anwar Kamal Khan","List_of_Pakistanis"
"Syed Ata Ullah Shah Bukhari","List_of_Pakistanis"
"Mahmud Ali","List_of_Pakistanis"
"Sahib of Manki Sharif","List_of_Pakistanis"
"Chaudhry Afzal Haq","List_of_Pakistanis"
"Sardar Abdur Rab Nishtar","List_of_Pakistanis"
"Master Taj-ud-Din Ansari","List_of_Pakistanis"
"Sheikh Hissam-ud-Din","List_of_Pakistanis"
"Chaudhry Khaliquzzaman","List_of_Pakistanis"
"Agha Shorish Kashmiri","List_of_Pakistanis"
"Khan Abdul Ghaffar Khan","List_of_Pakistanis"
"Maulana Mohammad Ali","List_of_Pakistanis"
"Mushtaq Ahmad Gurmani","List_of_Pakistanis"
"Nawabzada Nasrullah Khan","List_of_Pakistanis"
"Chaudhry Zahoor Elahi","List_of_Pakistanis"
"Shahzada Mohiuddin","List_of_Pakistanis"
"Ghulam Faruque Khan","List_of_Pakistanis"
"Qazi Hussain Ahmed","List_of_Pakistanis"
"Imran Khan","List_of_Pakistanis"
"Imtiaz Rashid Qureshi","List_of_Pakistanis"
"Hamid Khan","List_of_Pakistanis"
"Asma Jahangir","List_of_Pakistanis"
"Aitzaz Ahsan","List_of_Pakistanis"
"Abdul Hafeez Pirzada","List_of_Pakistanis"
"Mahmud Ali Kasuri","List_of_Pakistanis"
"Wasim Sajjad","List_of_Pakistanis"
"Ghulam Farooq Awan","List_of_Pakistanis"
"Mirza Aziz Akbar Baig","List_of_Pakistanis"
"Syed Sharifuddin Pirzada","List_of_Pakistanis"
"Sahibzada Ahmed Raza Khan Kasuri","List_of_Pakistanis"
"Akram Sheikh","List_of_Pakistanis"
"Babar Awan","List_of_Pakistanis"
"Rana Muhammad Akram Khan","List_of_Pakistanis"
"Makhdoom Ali Khan","List_of_Pakistanis"
"Khalid Anwer","List_of_Pakistanis"
"Mohammed Jibran Nasir","List_of_Pakistanis"
"Abid Hassan Minto","List_of_Pakistanis"
"Shakeel ur Rahman","List_of_Pakistanis"
"Asma Jahangir","List_of_Pakistanis"
"Imtiaz Rashid Qureshi","List_of_Pakistanis"
"Naimatullah Khan","List_of_Pakistanis"
"Abdul Sattar Edhi","List_of_Pakistanis"
"Hakim Saeed","List_of_Pakistanis"
"Abid Qaiyum Suleri","List_of_Pakistanis"
"Shoaib Sultan Khan","List_of_Pakistanis"
"Masood Ul Mulk","List_of_Pakistanis"
"Fatima Lodhi","List_of_Pakistanis"
"Begum Mahmooda Salim Khan","List_of_Pakistanis"
"Dr Ali Sajid","List_of_Pakistanis"
"Ishtiaq Hussain Qureshi","List_of_Pakistanis"
"Pirzada Qasim","List_of_Pakistanis"
"Attash Durrani","List_of_Pakistanis"
"Chaudhry Faisal Mushtaq","List_of_Pakistanis"
"Anwar Ali","List_of_Pakistanis"
"Salimuzzaman Siddiqui","List_of_Pakistanis"
"Pervez Hoodbhoy","List_of_Pakistanis"
"Datuk Rahman Anwar Syed","List_of_Pakistanis"
"Anwar Naseem","List_of_Pakistanis"
"Dr. AJ Khan","List_of_Pakistanis"
"Muhammed Suhail Zubairy","List_of_Pakistanis"
"A G N Kazi","List_of_Pakistanis"
"Mirza Muzaffar Ahmad","List_of_Pakistanis"
"Abdul-Majid Bhurgri","List_of_Pakistanis"
"Ahmed Hussain A. Kazi","List_of_Pakistanis"
"Ghulam Faruque Khan","List_of_Pakistanis"
"Hafeez A. Pasha","List_of_Pakistanis"
